itemId,title,outdoor,time,genre
224,城隍庙旅游区,1,4,·城隍庙旅游区包含了老城隍庙、豫园及购物美食小商品等一大块区域，是很多人来上海必游的景点。“豫园”和“老城隍庙”是明代私人园林与道教道观，需购票游览，其他区域基本都是开放性的景点。夜幕降临时，整个步行街会变得更加金碧辉煌，喜欢摄影的蜂蜂一定不能错过。对于初访上海的游客而言，城隍庙是全面地领略上海历史、文化、风情，并品尝到地道的上海小吃的第一窗口。
225,新天地,2,3,上海新天地，这个城市的起居室，是繁冗生活之余惬意的放松之处，也是观望世界与本土，张望昨天和明天的窗口。上海新天地是以上海近代建筑的标志-石库门建筑旧区为基础，首次改变了石库门原有的居住功能，创新地赋予其商业经营功能，把这片反映了上海历史和文化的老房子改造成集国际水平的餐饮、购物、演艺等功能的时尚、休闲文化娱乐中心。新天地的石库门建筑群外表保留了当年的砖墙、屋瓦，而每座建筑的内部，则按照二十一世纪现代都市人的生活方式、生活节奏、情感世界度身订做，无一不体现出现代休闲生活的气氛。漫步新天地，仿佛时光倒流，有如置身于二十世纪二、三十年代的上海，但一步跨进每个建筑内部，则非常现代和时尚；亲身体会新天地独特的理念：昨天、明天，相会在今天。在新天地项目开发之前，这里是一片拥有近一个世纪历史的石库门里弄建筑。从十九世纪中叶开始出现的石库门建筑有着深深的历史烙印，它是中西合璧的产物，更是代表了近代的上海历史文化。然而随着城市的不断发展，昔日风光显赫的石库门早已不能满足居住需求而渐渐淡出历史舞台，曾有专家不无忧虑地预言：二十一世纪，上海将见不到原汁原味的石库门了。
226,上海博物馆,2,3,·上海博物馆是一座大型的中国古代艺术博物馆，开设12个专题陈列室，拥有12万余件精品馆藏。馆内荟萃了各朝各代的历史文物，尤以古代青铜陶瓷器、书法、绘画最具特色。其中西周大克鼎、春秋子仲姜盘，以及唐朝《高逸图》、东晋王献之的《鸭头丸帖》等均为国宝级馆藏。另外，博物馆内还会经常举办特别展览，展出以各种国内外文物、艺术作品、书画等为主的专题展。
227,钟书阁,2,3,钟书阁2013年4月营业，成为申城引人注目的文化地标，不仅获誉“上海最美书店”，还被视作中国实体书店转型的一个标杆。陀螺书架、镜面吊顶以及英式古典风的台灯既展现了钟书阁闵行店的鲜明个性，又与泰晤士小镇店的风格相呼应。据悉，钟书阁闵行店内运用大量玻璃元素装修，使得图书看起来更多，打造出“万花筒”式的繁花世界，尖顶配合上面的灯，则使得整个空间有种时光隧道的感觉。
228,上海迪士尼乐团,1,1,欢迎来到米奇大街，随着活力四射的乐队伴随高昂音乐一起快乐摇摆！每天会不定时地演出。手舞足蹈，开怀大笑。乐团成员都是严肃的音乐家，但他们也有令人忍俊不禁的一面，非常适合在氛围友好、热闹非凡的米奇大街上为大家表演。在“米奇大街”购物或漫步时，他们用传统的仪仗队乐器，同时辅以口哨、卡祖笛和中式乐器的演奏，定会让您惊喜连连。
229,上海植物园,1,3,·上海植物园内设有盆景园、牡丹园、桂花园等17个园区，是摄影爱好者喜爱的外拍景点之一。其中盆景园是世界上最大盆景园之一，蔷薇园里的樱花区是上海樱花种植最为集中的区域。这里每年冬季都会举办“寒兰展”，在展上可以见到近二百种兰花，十分美艳。春季是赏花游客最多的时候，尤其是3-5月间樱花、桃花、郁金香盛开期。
230,上海城隍庙,1,3,上海城隍庙位于上海市黄浦区方浜中路，为“长江三大庙”之一。城隍，又称城隍神、城隍爷。是中国宗教文化中普遍崇祀的重要神祇之一，由有功于地方民众的名臣英雄充当，是中国民间和道教信奉守护城池之神。上海城隍庙传说系三国时吴主孙皓所建，明永乐年间，改建为城隍庙。前殿祭祀金山神汉大将军博陆侯霍光神主，正殿供诰封四品显佑伯城隍神明待制秦裕伯御史，后殿乃寝宫。现门前存有1535年所建的牌坊，戏台为1865年建。上海城隍庙殿堂建筑属南方大式建筑，红墙泥瓦，庙内主体建筑由庙前广场、大殿、元辰殿，财神殿、慈航殿、城隍殿、娘娘殿组成。上海城隍庙坐落于上海市最为繁华最负盛名的豫园景区，是上海地区重要的道教宫观，始建于明代永乐年间（1403—1424），距今已有近六百年的历史。风雨沧桑，朝代更迭，上海城隍庙也历经兴衰。
231,徐家汇天主教堂,2,1,徐家汇天主教堂是中国著名的天主教堂，位于中国上海市徐汇区徐家汇蒲西路158号，为天主教上海教区主教座堂，正式的名称为“圣依纳爵堂”，堂侧有天主教上海教区主教府，修女院，建筑风格为中世纪哥特式。这座主教座堂于清光绪三十年（1904年）动土兴建，清光绪三十六年（1910年）9月大堂落成。整幢建筑高五层，砖木结构。法国中世纪样式。大堂顶部两侧是哥德式钟楼，尖顶。高50米。大堂内圣母抱小耶稣像立祭台之巅，俯视全堂，为整座教堂之中心。教堂占地面积2670平方米，建筑面积6670平方米，可容纳3000余人。
232,上海薰衣草公园,1,3,上海薰衣草公园，又称“莫斯利安香草园”，是国家AAAA级旅游景区，位于 上海 市浦东新区申迪东路399弄187号，也就是迪士尼乐园的旁边！薰衣草的花语——等待自己的爱情，透着些许伤感，紫色也往往给人神秘而忧郁的基调。但当你望向这片薰衣草花海时，眼前的美和沁人的花香，会让你相信美好的一切始终会像这紫色而绚烂的薰衣草花一样，盛开到来。
233,淀山湖风景区,1,3,"淀山湖在上海青浦县西，邻接江苏省昆山市，是上海最大的天然淡水湖泊，面积62平方公里，属于太湖流域，是上海的母亲河——黄浦江的源头，有“风吹芦苇倒，湖上渔舟飘，池塘荷花笑”的怡人景象。古代曾是陆地,秦、汉时沉陷为湖(有著名的陆沉传说)，湖中原有淀山,湖名即源于此，淀山上有三姑祠、鳌峰塔等景物。环湖散落着享誉盛名的朱家角古镇、上海大观园、东方绿舟、上海太阳岛、陈云纪念馆等5个国家AAAA级景区；有3个国际标准高尔夫球场；还有环湖步道、湿地公园、乡村旅游和度假村，观光和休闲设施齐全，古今气质交融。湖区面积60多平方公里,西接太湖,东连黄浦江,烟水迷蒙,碧波浩淼。临湖有“水上运动场”,是国际赛艇,及划艇训练和比赛的场所。船坞长5500米,可停泊赛艇200余艘。"
234,老码头,2,2,“老码头”是原来的十六铺，有着最上海的传奇。这里的临江弄堂、老式石库门群落流传着上海滩大亨们的故事。闲坐屋顶的欧式露台，看黄浦江江水滔滔，楼下曾是黄金荣、杜月笙的仓库。如今，老码头将更好地融合上海这座城市的艺术、文化 、商业与风尚，呈现给世人别具一格的海派风情。
235,长兴岛,1,4,长兴岛在中华民国时期开始开发，人口大部分是在民国时期迁入，早期以渔民为主，靠打渔以及收割野生芦苇为主要产业。后有部分已经生根的家族围堤屯田，逐渐形成农业。中华人民共和国成立以后，浦东部分渔民迁入，配置耕地，这部分人被当地称为“新农民”。长兴岛的生活风习、语言习惯甚至血统也基本与崇明、横沙岛同源。 三岛语言就是崇明话，它与宝山有明显的区别。崇明话的发音有很重的喉音、鼻音和胸腔共鸣，多开口音，不像宝山话有明显的齿音和舌尖音。三岛由于交通不便，各方面自有其独立性，受外界影响少，所以保留了不少古风。
236,SKY RING 屋顶摩天轮,2,1,国内首个悬臂式屋顶摩天轮SKY RING，30个纯白色浪漫轿舱，360度极致视野，搭配摩天轮下午茶及摩天轮大餐，享受人生美妙的时刻。SKY RING轿舱由德国红点奖与美国IDEA奖获得者、著名设计师张希春及其团队量身定制，他们曾为飞机和豪华轿车出品过享誉业界的设计方案。SKY RING整体呈流线型，顶部是一个神秘的花蕊造型，进入轿舱时，立刻有一种梦幻华丽的感觉。SKY RING轿舱顶部的主光源可增加内舱亮度，在就餐、拍照时，可打开使用，根据需求调节明暗亮度，超级人性化！更有意思的是，调节氛围灯按钮还可以变换出各种色彩的灯光效果。SKY RING轿舱贴心配置了无线蓝牙，用手机连接蓝牙，就可以播放手机里的音乐！
237,召稼楼,1,3,召稼楼位于闵行区浦江镇，是上海最早垦荒种地的地区，召稼楼文化是上海农耕文化的起源。上海召稼楼古镇景区为国家AAAA级旅游景区，拥有五百年的人文历史，源于元初，横跨元明清三个朝代，保留众多明清古建筑如“礼耕堂”、“梅园”等。“召楼三宝”有召楼大曲、召楼羊肉、召楼拆蹄。明朝工部右侍郞谈伦，曾在此建楼鸣钟以召农耕，因此名曰“召稼楼”，为上海垦荒第一楼。古镇市河姚家浜由西稍向东北走向，老街集中市河两侧，隔河相望。素墙灰瓦，深弄曲巷，“高屋窄巷对街楼，小桥流水处人家”
238,东方明珠259米全透明悬空观光廊,2,1,东方明珠上球体259米悬空观光廊是由24组扇型全透明环型玻璃铺设而成的观景走道，地面玻璃最宽处2.15米，最窄处1.75米，立面玻璃高1.9米，上方安装固定金属网。24组玻璃通过与地面衔接处的传动电机可实现打开、关闭，打开时可营造莲花绽放的美学效果，关闭时可恢复原有的球体造型。徜徉其中，游客透过延伸出去的150米长、2.15米宽的强化玻璃，以一个全新的视角看黄浦江水在脚下流淌，将浦东陆家嘴的全貌尽收眼底，切切实实的体验到了云空漫步的美妙意境，像在空中飞一样。
239,龙美术馆西岸馆,2,2,美术馆以理性冷静的工业感与原始感为主调，混泥土外墙，多以简单线条为主，现代艺术感极强。除了本身的建筑设计，每逢樱花季，馆外樱花纷纷盛开，也是美术馆的一大亮点。馆内的艺术展览多以现代风格的画以及一些创意雕塑造型为主，艺术爱好者参观打卡点。
240,浦江郊野公园奇迹花园,1,2,上海马可波罗奇迹花园坐落于上海闵行区浦江郊野公园内，占地43公顷，投资12亿。项目紧邻地铁八号线，交通便利。景区按照国家4A景区标准打造。奇迹花园不仅是一场世界花卉艺术盛会，还有美轮美奂的花舞灯光秀和花园里系列科普教育课程。园区于2016年建设，2017年试运营，期间已接待各国游客近两百万人次。
241,吴江路,1,1,吴江路是上海唯一一条人车分流、呈双层步行街的立体休闲街。位于地铁2号线的南京西路站的出口处，是平行于南京西路的一条小马路，全长不过200余米。经改造已成为时尚的美食街，沿途有造型独特别致的流动售货车和可移动的花坛、树木等。这里集地铁交通、购物休闲、旅游观光和广场文化为一体，是上海受人瞩目的一条特色休闲街。
242,醉白池,2,2,醉白池是江南著名的古典园林之一，是上海的旅游胜地。从这座园林的前身算起，已有九百余年历史。公园面积七十六亩。园内古木葱茏，亭台密布，古迹甚多。它位于上海松江区人民南路，占地5公顷，与上海豫园、嘉定古漪园、秋霞圃、青浦曲水园并称为上海五大古典园林，也是五大园林中是最古老的园林。现醉白池已被扩建为为公园，其中现存园林部分为清顺治七年（公元1650年）工部主事顾大申在明代旧园遗址上所辟建。历经300余年，至今仍保存有堂，轩，亭，舫，榭等古建筑，并保持着明清江南园林风貌，其曲栏横槛、回廊曲径，古色古香。园林布局以一泓池水为中心，环池三面皆为曲廊亭榭。园内古木葱笼，亭台密布，古迹甚多，有四面厅、乐天轩、疑肪、雪海堂、宝成楼、池上草堂等亭台楼阁及邦彦画像石刻、历史艺术碑廊、“十鹿九回头”石刻、《赤壁赋》真迹石刻、《难得糊涂》石刻等艺术瑰宝，还有树龄在三四百年的古银杏、古樟树，年龄在百年以上的牡丹。
243,宋庆龄故居纪念馆,2,2,上海宋庆龄故居是宋庆龄从事革命活动的主要场所，也是她一生中居住时间最长的地方。1949年春宋庆龄迁居于此，在这里迎来了上海的解放。1949年8月，宋庆龄欣然接受中国共产党的邀请，由沪北上出席中国人民政治协商会议，并当选为中央人民政府副主席。建国以后，她经常在此会晤和宴请来访的各国贵宾，积极促进中外交往，维护国际正义。1981年宋庆龄在北京去世后，这里作为她在上海的故居供人瞻仰。1988年5月起向社会公众开放。目前，上海宋庆龄故居为全国重点文物保护单位、国家AAAA级旅游景区、上海宋庆龄故居纪念馆为国家二级博物馆、上海市爱国主义教育基地和红色旅游基地。
244,红坊,2,3,红坊位于淮海西路(570―588号)核心地段，与上海城市雕塑艺术中心融为一体。虽然地处市中心绝佳地段，却少了淮海中路段步行商业街区的繁华，多了梧桐的掩映，闹中取静。
245,苏州河,1,2,苏州河作为近代上海的见证，留下许多具有代表性的历史建筑，如外白渡桥、上海邮政总局、原英国领事馆、上海总商会旧址、四行仓库等，形成了现代上海一道特殊的怀旧风景线。曾经苏州河沿岸工业的兴起导致河水被严重污染，黑臭的河流一度影响了人们的环境和生活，甚至市区段河流鱼虾绝迹，被称为“盛开的黑牡丹”，经过一系列的整治工程，沉睡的苏州河终于觉醒，两岸绿树成荫，不仅水质得到了明显的改善，同时配合沿岸的历史建筑和创意园区构成了上海一处新兴地标，并开辟了苏州河水上夜航游览线路。苏州河全长125公里，它源自太湖，在近外白渡桥附近汇入黄浦江，是上海市境内的第二大河。在上海开埠之前，苏州河一直叫吴淞江，准确说是北新泾以东的吴淞江下游段被称为了“苏州河”，据说是外国人发现可以乘船从这条河到苏州，因此得名。
246,上海世博园,2,4,2010年上海世博会场地位于南浦大桥和卢浦大桥之间，沿着上海城区黄浦江两岸进行布局。世博园区规划用地范围为5.28平方公里，园内分为5大场馆群组成，分别是独立馆群、联合馆群、企业馆群、主题馆群和中国馆群。
247,上海交通大学,1,1,上海交通大学是我国历史最悠久、享誉海内外的高等学府之一。19世纪末，甲午战败，民族危难。盛宣怀先生和一批有识之士秉持“自强首在储才，储才必先兴学”的信念，在上海创办了交通大学的前身——南洋公学。建校伊始，学校即坚持“求实学，务实业”的宗旨，以培养“一等人才”为目标，精勤进取，笃行不倦，在20世纪二、三十年代已成为国内著名的高等学府，被誉为“东方的MIT”。抗战时期，广大师生历尽艰难，内迁重庆，坚持办学，不少学生投笔从戎，浴血沙场。解放前夕，广大师生积极投身民主革命，学校被誉为“民主堡垒”。 新中国成立初期，为配合国家经济建设的需要，学校调整出一批优势院系、学科，支持国内兄弟院校的发展；五十年代中期，学校响应国家建设大西北的号召，历经西迁、两地办学、独立办学等变迁，为构建新中国的高等教育体系，促进社会主义建设做出了重要贡献。六、七十年代，学校先后归属国防科工委和原六机部领导，积极投身国防科研和国防人才培养，为“两弹一星”和国防现代化做出了巨大贡献。 改革开放特别是直属教育部领导以来，学校以“敢为天下先”的精神，大胆推进改革：率先组成教授代表团访问美国，率先实行校内管理体制改革，率先接受海外友人巨资捐赠等，有力地推动了学校的教学科研改革。1984年，邓小平同志亲切接见了学校主要领导和师生代表，对上海交通大学的改革给予了充分肯定。在国家和上海市的大力支持下，学校以“上水平、创一流”为目标，以学科建设为龙头，先后恢复和兴建了理科、管理学科、生命学科、法学和人文学科，1999年原上海农学院并入，2005年与原上海第二医科大学强强合并。至此，学校完成了综合性大学的学科布局。近年来，通过国家“211工程”和“985工程”的建设，学校高层次人才日渐汇聚，科研实力快速提升，实现了向研究型大学的 转变。中共中央原总书记江泽民就是毕业于上海交通大学。
248,鲁迅公园,1,3,鲁迅公园建于清光绪二十二年，这里曾是鲁迅先生常来散步的地方，如今是上海主要历史文化纪念性公园。园内景点主要有国家级文物保护单位——鲁迅墓、上海鲁迅纪念馆、尹奉吉义举纪念地——梅亭及碑石。公园内有山有水有瀑布，山水之间，堤桥相连，景色优美。除了能在公园里感受到英国自然风景园的布局风格外，还可以领略传统中国造园艺术的美丽。
249,中山公园,1,2,中山公园原名兆丰公园，1914年英国人兆丰在沪时始建，是当时上海最负盛名的公园。后为纪念孙中山先生而改名为中山公园。公园面积虽然不大，但空气和环境都很好，凉亭、假山、草地、花圃、河塘、儿童乐园等一应俱全，是附近居民户外活动的场所。公园以英国式自然造园风格为主，融中国园林艺术之精华，中西合壁，风格独特，是迄今上海原有景观风格保持最为完整的老公园。其中银门叠翠（公园南大门）、花墅凝香（牡丹园）、水榭絮雨（陈家池）、绿茵晨晖（大草坪）、芳圃吟红（月季园）、双湖环碧（鸳鸯湖）、荷池清月（荷花池）、林苑耸秀（山水园）、独木傲霜（大悬铃木）、石亭夕照（大理石亭）、虹桥蒸雪（大石桥）、旧园遗韵（后园门）被誉为中山公园十二景观。
250,周公馆,2,1,周公馆是思南路上的一座西班牙式花园洋楼，曾是1946年周恩来在上海工作、生活过的地方。原为法国商所有，两幢小洋楼，两个大花园，进门就能看见藤萝花架，看上去幽静宜人。整体被保护得很好，现在依然能看到当时的房间布局，还能看到按原样复制的家具和一些工作物品。
251,同济大学,1,2,中国最早的七所国立大学之一，与复旦大学、上海交通大学、华东师范大学并称上海四大名校学校的建筑专业非常出名，除了富有年代感的教学楼外，也能看到不少外形现代的建筑造型这里还是上海有名的赏樱地，三月校园里樱花盛放，一派朝气蓬勃，还有樱花节、摄影展等活动。
252,华东政法大学,1,2,华东政法大学长宁校区原为圣约翰大学校园。1879年，美国圣公会派的施约瑟主教在此筹建了约翰学院。校园内，中西结合风格的韬奋楼最值得一看，其原名“怀施堂”，后来为了祭奠邹韬奋而改名。怀施堂是圣约翰大学最为著名的建筑物，为二屋砖木结构四合院教学楼。墙体以青砖为主，配以局部红砖线条和拱券，栏杆均采用木花板形式。木门、木窗、木地板、木楼梯很有情调。校园内有着大片的草坪，石子铺成的小路，低矮的树丛，充满学术氛围。
253,紫藤园,1,2,嘉定紫藤园坐落在上海市西北郊的嘉定区博乐路环城河畔，为纪念嘉定区与日本冈山县和气町开展友好交往十周年建立友好关系五周年而建。公园始建于1997年9月，1999年5月对外开放，2000年4月22日举办开园仪式。公园占地面积10000多平方米，园内共有优良紫藤100余株，品种各异，花朵硕大，花色鲜艳，有紫、红、粉红、鹅黄、洁白等各色。花穗长一般在80至140厘米，最长者超过150厘米紫藤园的布局既具有中国山水园林的特色，同时也融入了部分日本造园风格。园内有水体、假山、小桥、亭子、棚架、石灯笼等景点。整个紫藤园中水体占近2000平方米，架占1500平方米、草坪1300平方米、林地2000余平方米、植物材料主要以春季花灌木为主，有日本的樱花（同为藤本道生先生捐赠）、中国的白玉兰、杜鹃、红枫、海棠等树种，同时还有群众喜爱的桂花、腊梅、银杏、榉树等树种，所以整个园子显得自然、活泼、千姿百态。在中日双方的共同努力下，每年四月下旬，园内紫花串串、芳香诱人，让人寻味无穷。
254,梅赛德斯-奔驰文化中心,2,1,"梅赛德斯-奔驰文化中心是全球顶级的娱乐、文化、体育及休闲圣殿，从购物到餐饮一应俱全。文化中心拥有五个观众楼层、18,000个座位、82个VIP包厢、多功能酒廊及会议室，配备顶级音响及演出设施。作为沪上具有活力的先锋娱乐地标，场馆汇聚了国内外炙手可热的文化、演艺及体育盛事。滚石乐队、泰勒·斯威夫特、陈奕迅、BigBang、周杰伦的演唱会，以及NBA国际系列赛中国站都在此举办过。"
255,九曲桥,1,2,九曲桥实为七曲桥，从池边到池中心的湖心亭，只有七个曲。九曲桥九曲十八弯，且每个弯曲的角度大小不一，有大于90度直角的，也有小于90度直角的。九曲桥如今的桥面为花岗石板，每一弯曲处一块石板上均雕刻一朵季节性花朵，如正月水仙、二月杏花、三月桃花……直到十二月腊梅。池中央，一座荷花仙子的雕像似乎含笑迎接着来往的游客。
256,上海展览中心,2,2,上海展览中心建成于1955年，原名“中苏友好大厦”，是上海的代表性建筑之一，也是50年代上海市建造的首座大型建筑，与北京展览馆一样同属俄罗斯古典主义建筑风格。宽大对称的建筑，标志性的红五星，内部穹顶高拱、立柱浮雕，水晶吊灯，无一不沉稳华丽，展示着前苏联的建筑风采。上海展览中心所在地原为英籍犹太人哈同的私人花园爱俪园，俗称哈同花园，哈同与其夫人罗迦陵相继去世后，太平洋战争爆发，被进入公共租界的日军侵占，几经战乱哈同花园逐渐荒废。馆内常年举办五花八门的展览，每次都人潮涌涌，或多或少总有点收获。
257,鲁迅纪念馆,2,2,上海鲁迅纪念馆位于上海市虹口区四川北路2288号鲁迅公园内。1951年由华东军政委员会文化部谢旦如先生负责筹建，1999年完成改扩建，是新中国第一座人物性纪念馆，馆名由周恩来总理题写。纪念馆是一幢具鲁迅故乡绍兴民居风格的建筑，文物文献资料20余万件，其中一级文物达160余件，6000余件为珍贵、重要文物。上海鲁迅纪念馆以鲁迅纪念馆的生平陈列、鲁迅墓、鲁迅故居 三位一体。
258,惠民公园,1,2,上海惠民公园园址原系公墓，占地1.12万平方米。1958年该地被上海丝织二厂征用，但后来又未按原计划扩建。墓地原来树木较多，且生长良好，榆林区人民委员会于1959年5月收回其中8000平方米土地，经略加整修辟为儿童公园，当年10月对外开放，不收门票。早期公园中的一亭一绿廊均系竹木结构，道路为泥石路面，后来将泥石路改建为水泥路，竹亭改为钢筋混凝土结构的六角亭。“文化大革命”期间，园内一些设施受到不同程度的损坏，1977年为此闭园进行整修，除调整绿化布局外，改建了紫藤廊和儿童乐园围栏。1979年10月公园重新开放，改为售票公园。在园北大门内置一圆形花坛，花坛后的广场上散栽梧桐。园中部丛植的乔木旁有六角亭。园东南为儿童乐园，内设滑梯、转盘、荡湖船、跷跷板、十样景等游乐设施。公园的周边以种植珊瑚树为主，多植花灌木，并以大叶黄杨作为绿篱。园内有黑松、龙柏、珊瑚树、蚊母树、香樟、白玉兰、广玉兰、海棠、丁香、花桃、桂花、腊梅等乔灌木51种共1480株。
259,和平公园,1,2,上海和平公园于1958年建成，占地 264 亩，其中水面积为 50 亩，是一座以中国自然山水园林风格为特色的综合性公园，国家AAA级旅游风景区。上海和平公园共分三个景区，即风景游览区、动物观赏区、儿童娱乐区。
260,毛泽东旧居,2,1,上海毛泽东故居，建筑面积520平方米，在威海路583弄（原公共租界慕尔鸣路甲秀里），是一幢二楼二底、砖木结构、坐南朝北的老式石库门里弄住宅建筑上海毛泽东旧居。这幢楼的七号，就是毛泽东和夫人杨开慧在1924年2月至年底住过的地方。
261,法华塔,2,2,嘉定法华塔，又名金沙塔，位于嘉定州桥老街。始建于宋代开禧年间，此后，明代万历年间，清代康熙、雍正、乾隆、嘉庆及民国时期均有不同程度的修缮。1996年1月对法华塔地宫进行清理发掘，先后发现了宋、元、明三代的一批佛像、书籍、古钱、玉器等珍贵文物。1996年，按明代风格对该塔进行了修复。如今，老街已形成以一塔、二河、三街、四桥融为一体的江南水乡佳景。
262,金罗店美兰湖景区,1,2,上海最大的异国风情旅游景区，分为美兰湖休闲文化区、高尔夫运动文化体验区、宝山寺佛教建筑文化区等三大片。它以纯生态绿色环境、茂密的森林覆盖、清新自然的空气、浓缩的北欧精华建筑群落为特色，被誉为“北上海最美丽的地方”。倚身船舷，任船儿随风摇曳，岸边满目红墙绿树、美景依览。
263,龙华烈士陵园,1,3,龙华烈士陵园占地285亩，建有纪念、瞻仰、碑苑、遗址、烈士墓、就义地及地下通道、青少年教育活动和游憩等区域。每一区域都由不同的建筑群构成。人们在瞻仰缅怀英烈的同时，又沉浸在文化和艺术的氛围中。龙华烈士陵园建筑的艺术特点是主题、主轴线、立体建筑的融合，以及“过去”、“现在”、“未来”的交替。红岩石、入口广场、园名牌楼、纪念桥、纪念广场、纪念碑、纪念馆、无名烈士陵等一系列建筑井然有序地坐落在陵园的南北主轴线上。入口处的红岩石，以其特定的思想意蕴点出了陵园的人文主题；纪念广场是陵园的中心地带；纪念馆以四层素色花岗石阶梯与金字塔型的蓝色玻璃幕墙和谐组合，于庄严凝重中透出明朗开阔的意境……这些建筑成功地营造出陵园独特的纪念氛围，并以其庄重大器、中西合璧、富有时代气息的建筑风格，使龙华烈士陵园成为上海标志性纪念建筑。
264,中福会少年宫,2,3,国家名誉主席宋庆龄亲手创办的中福会少年宫成立于1953年6月1日，是全国第一家少年宫。作为群众性、综合性的少年儿童校外教育机构，少年宫始终遵循“实验性、示范性，加强科学研究和对外交往与合作”的办宫方针，积极探索、创新与实践，首创了“布谷鸟歌咏节”、“小孔雀舞蹈节”、“戏剧节”和“少年儿童游戏节”等一系列在上海、乃至全国颇有影响的少儿阵地活动，还承接完成了八五国家重点课题《少年宫教育发展史》，九五国家重点课题《面向21世纪中国少年宫的现状调查与对策研究》2019年10月，被列入第八批全国重点文物保护单位名单。
265,同乐坊,2,2,上海最早建立的轻工业群落，同乐坊它座落于西康路、余姚路和海防路围合而成的三角形地带，临近长寿路商圈、静安寺商圈、 南京西路CBD商务中心。同乐坊占地面积约11300平方米，建筑面积约20000平方米。同乐坊古已有之。从20世纪20年代起，作为沪西工业区，沿苏 州河一带皆是一些有名的大厂，而同乐坊所在的西康路、余姚路则集中了极具上海特色的弄堂与小型工厂建筑。根据1947年的英制地图记载，当时的同乐坊内座 落着中国钢铁工厂、中国钢品厂、马宝山糖果饼干制造厂、增泰纺织染厂、三元橡皮印刷厂、芷江大戏院、芷江电影院、西海商场、竞华中小学等。同乐坊这些极具老上海特色的弄堂工厂，展示了老上海民族工业和文化的一个独特部分。
